file_path,tempo,time_signature,c_diatonic,note_num,note_density,average_interval,syncopation_16th,syncopation_8th
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-080-of-1024.mid,120,4/4 at 0.00 seconds,0.23333333333333334,60,0.23529411764705882,2.016949152542373,0.016666666666666666,0.016666666666666666
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-081-of-1024.mid,120,4/4 at 0.00 seconds,1.0,88,0.34375,1.6896551724137931,0.022727272727272728,0.3181818181818182
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-082-of-1024.mid,120,4/4 at 0.00 seconds,0.7794117647058824,68,0.265625,2.656716417910448,0.0,0.39705882352941174
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-083-of-1024.mid,120,4/4 at 0.00 seconds,0.36619718309859156,71,0.27734375,2.6857142857142855,0.0,0.0
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-084-of-1024.mid,120,4/4 at 0.00 seconds,0.6829268292682927,41,0.16015625,4.85,0.024390243902439025,0.36585365853658536
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-085-of-1024.mid,120,4/4 at 0.00 seconds,0.8095238095238095,63,0.24609375,5.967741935483871,0.0,0.031746031746031744
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-086-of-1024.mid,120,4/4 at 0.00 seconds,0.95,40,0.15625,3.3076923076923075,0.0,0.1
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-087-of-1024.mid,120,4/4 at 0.00 seconds,0.9545454545454546,44,0.171875,4.906976744186046,0.0,0.022727272727272728
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-088-of-1024.mid,120,4/4 at 0.00 seconds,0.9767441860465116,129,0.50390625,1.578125,0.007751937984496124,0.0
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-089-of-1024.mid,120,4/4 at 0.00 seconds,0.1484375,128,0.5,4.858267716535433,0.0,0.0
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-090-of-1024.mid,120,4/4 at 0.00 seconds,1.0,55,0.21484375,2.037037037037037,0.07272727272727272,0.05454545454545454
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-091-of-1024.mid,120,4/4 at 0.00 seconds,0.525,80,0.3125,2.3544303797468356,0.0,0.1875
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-092-of-1024.mid,120,4/4 at 0.00 seconds,0.8641975308641975,81,0.3176470588235294,2.2375,0.0,0.3333333333333333
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-093-of-1024.mid,120,4/4 at 0.00 seconds,1.0,97,0.37890625,1.5520833333333333,0.3402061855670103,0.0
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-094-of-1024.mid,120,4/4 at 0.00 seconds,0.8275862068965517,58,0.22745098039215686,2.491228070175439,0.0,0.3620689655172414
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-095-of-1024.mid,120,4/4 at 0.00 seconds,0.84,75,0.29296875,2.1621621621621623,0.013333333333333334,0.30666666666666664
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-096-of-1024.mid,120,4/4 at 0.00 seconds,0.7758620689655172,58,0.2265625,2.3508771929824563,0.017241379310344827,0.13793103448275862
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-097-of-1024.mid,120,4/4 at 0.00 seconds,1.0,78,0.3046875,3.4025974025974026,0.0,0.038461538461538464
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-098-of-1024.mid,120,4/4 at 0.00 seconds,0.972027972027972,143,0.55859375,5.330985915492958,0.013986013986013986,0.006993006993006993
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-099-of-1024.mid,120,4/4 at 0.00 seconds,0.4528301886792453,53,0.20703125,2.019230769230769,0.0,0.09433962264150944
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-100-of-1024.mid,120,4/4 at 0.00 seconds,0.9552238805970149,67,0.2627450980392157,4.348484848484849,0.0,0.0
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-1000-of-1024.mid,120,4/4 at 0.00 seconds,0.717948717948718,78,0.3046875,1.7012987012987013,0.038461538461538464,0.1282051282051282
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-1001-of-1024.mid,120,4/4 at 0.00 seconds,0.49079754601226994,163,0.63671875,4.598765432098766,0.05521472392638037,0.006134969325153374
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-1002-of-1024.mid,120,4/4 at 0.00 seconds,0.8703703703703703,54,0.2109375,1.9433962264150944,0.0,0.0
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-1003-of-1024.mid,120,4/4 at 0.00 seconds,1.0,45,0.17578125,3.3181818181818183,0.044444444444444446,0.15555555555555556
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-1004-of-1024.mid,120,4/4 at 0.00 seconds,0.7471264367816092,87,0.3411764705882353,2.63953488372093,0.0,0.0
